X,Y,featurecla,scalerank,name,name_abb,name_alt,note,delta,dam_name,year,admin,min_zoom,min_label
-70.4408040160932,49.619897232149,Reservoir,5,Réservoir Pipmuacan,Rs. Pipmuacan,,,,,1963,,4.7,6
-99.2947811910652,43.5228802489344,Reservoir,6,Lake Francis Case,L. Francis Case,,,,Fort Randall Dam,1952,,5,6.5
-99.2312839052016,26.8118287516695,Reservoir,6,Falcon Lake,Falcon L.,,,,International Falcon Lake,1954,admin-0 more,5,6.5
-69.8718934056745,54.1672342680791,Reservoir,6,Réservoir de Caniapiscau,Rs. de Caniapiscau,,,,,1980,,5,6.5
-68.8382848865549,53.7386400989754,Reservoir,6,Lac Bermen,L. Bermen,,,,,-99,,5,6.5
-69.8512173482323,54.5540287311301,Reservoir,6,Réservoir de Caniapiscau,Rs. de Caniapiscau,,,,Barrage KA-3,1980,,5,6.5
-88.0462488431568,36.4806600534998,Reservoir,6,Kentucky Lake,Kentucky L.,,,,Kentuckey Dam,1944,,5,6.5
-82.3760743551717,33.8277033577257,Reservoir,6,J. Strom Thurmond Lake,J. Strom Thurmond L.,Clarks Hill Lake,,,,1953,,5,6.5
-118.715470859184,52.4084086084674,Reservoir,6,Kinbasket Lake,Kinbasket L.,,,,Mica Dam,1973,,5,6.5
-122.368157115687,40.818115466785,Reservoir,6,Shasta Lake,Shasta L.,,,,,1945,,5,6.5
-87.112890815295,34.7084408261036,Reservoir,6,Wheeler Lake,Wheeler L.,,,,Wheeler Dam,1980,,5,6.5
-118.208781784351,48.4617215739495,Reservoir,7,Franklin D. Roosevelt Lake,Franklin D. Roosevelt L.,,,,Grand Coulee Dam,1941,,5.7,6.7
-117.921063685053,50.4327837692231,Reservoir,7,Upper Arrow Lake,Upper Arrow L.,,,,Hugh Keenleyside (Arrow),1960,,5.7,6.7
-117.63211973347,51.7650758086211,Reservoir,7,Kinbasket Lake,Kinbasket L.,,,,Mica Dam,1973,,5.7,6.7
-107.28834133199,33.0173189157322,Reservoir,7,Caballo Reservoir,Caballo Res.,,,,Caballo Dam,1938,,5.7,6.7
-107.160019253484,33.2659094210949,Reservoir,7,Elephant Butte Reservoir,Elephant Butte Res.,,,,Elephant Butte Dam,1916,,5.7,6.7
-106.898092310729,50.9464491710679,Reservoir,7,Lake Diefenbaker,L. Diefenbaker,,,,,1967,,5.7,6.7
-64.6540022966316,53.2566188407973,Reservoir,7,Ossokmanuan Lake,Ossokmanuan L.,,,,,-99,,5.7,6.7
-103.934001164167,31.9857198321993,Reservoir,7,Red Bluff Lake,Red Bluff L.,,,,,-99,,5.7,6.7
-104.297942045349,32.6826269031835,Reservoir,7,Brantley Lake,Brantley L.,,,,Brantley Dam,1980,,5.7,6.7
-101.771460328576,41.2649602117709,Reservoir,7,Lake C.W. McConaughy,L. C.W. McConaughy,,,,,1941,,5.7,6.7
-106.820553408598,42.062245450107,Reservoir,7,Seminoe Reservoir,Seminoe Res.,,,,,1939,,5.7,6.7
-122.67872506813,40.9482244109772,Reservoir,7,Clair Engle Lake,Clair Engle L.,Trinity Lake,,,,1933,,5.7,6.7
-78.5032268696338,36.6187168291246,Reservoir,7,John H. Kerr Reservoir,John H. Kerr Res.,,,,,1953,,5.7,6.7
-96.5800952880771,33.9295533457132,Reservoir,7,Lake Texoma,L. Texoma,,,,Denison Dam,1944,,5.7,6.7
-109.523625613135,41.1207217894764,Reservoir,7,Flaming Gorge Reservoir,Flaming Gorge Res.,,,,,1964,,5.7,6.7
-112.717428411236,42.9404808234043,Reservoir,7,American Falls Reservoir,American Falls Res.,,,,,1978,,5.7,6.7
-105.441287664631,27.5425876972738,Reservoir,7,Presa de la Boquilla,Psa. de la Boquilla,,,,,-99,,5.7,6.7
-101.824344231992,18.5815549391315,Reservoir,7,Presa del Infiernillo,Psa. del Infiernillo,,,,,-99,,5.7,6.7
-92.5488919361839,16.1228785672643,Reservoir,7,Presa de la Angostura,Psa. de la Angostura,,,,La Angostura,1974,,5.7,6.7
-90.0109436649854,44.0596532347589,Reservoir,7,Petenwell Lake,Petenwell L.,,,,,1940,,5.7,6.7
-84.9342731454491,30.8209209811392,Reservoir,7,Lake Seminole,L. Seminole,,,,Jim Woodruff Lock and Dam,1952,,5.7,6.7
-87.9713602423492,36.8300702724051,Reservoir,8,Lake Barkley,L. Barkley,,,,Barkley Dam,1963,,6,7
-98.9845017128011,26.1655523105519,Reservoir,8,Presa Marte R. Gomez,Psa. Marte R. Gomez,,,,Presidente Aleman Temascal Dam,1955,,6,7
-80.0589888541839,33.3071203988933,Reservoir,8,Lake Moultrie,L. Moultrie,,,,,1940,,6,7
-80.2192782691656,33.4996345380374,Reservoir,8,Lake Marion,L. Marion,,,,,-99,,6,7
-101.689025922872,35.6109612398893,Reservoir,8,Lake Meredith,L. Meredith,,,,Sanford Dam,1965,,6,7
-103.474469206773,35.3837121337437,Reservoir,8,Ute Reservoir,Ute Res.,,,,Ute Dam,1963,,6,7
-104.190215581894,35.4627489018785,Reservoir,8,Conchas Lake,Conchas L.,,,,Conchas Dam,1939,,6,7
-93.8041575930339,31.5852374372366,Reservoir,8,Toledo Bend Reservoir,Toledo Bend Res.,,,,Toledo Bend Dam,1968,,6,7
-111.097361222756,43.2399963227608,Reservoir,8,Palisades Reservoir,Palisades Res.,,,,,1957,,6,7
-104.955391321509,42.5447082544758,Reservoir,8,Glendo Reservoir,Glendo Res.,,,,,1957,,6,7
-106.888424176784,42.3826608024898,Reservoir,8,Pathfinder Reservoir,Pathfinder Res.,,,,,1909,,6,7
-93.4848911064959,17.1140025833166,Reservoir,8,Presa Nezahualcyotl,Psa. Nezahualcyotl,,,,Netzahualcoyotl,1964,,6,7
-98.1693915990855,18.9452418182027,Reservoir,8,Presa Manuel vila Camacho,Psa. Manuel vila Camacho,,,,,-99,,6,7
-98.7457218414528,23.9576741750008,Reservoir,8,Presa Vicente Guerrero,Psa. Vicente Guerrero,,,,,-99,,6,7
-109.779347069801,27.9798656081279,Reservoir,8,Presa Alvaro Obregon,Psa. lvaro Obregon,,,,,1952,,6,7
-121.479442592264,39.6466934228645,Reservoir,8,Lake Oroville,L. Oroville,,,,,1968,,6,7
-108.169470581289,43.3156479034336,Reservoir,8,Boysen Reservoir,Boysen Res.,,,,,1952,,6,7
-82.9489388033639,34.4819276302758,Reservoir,8,Hartwell Lake,Hartwell L.,,,,,1960,,6,7
-83.912687519128,34.31575908051,Reservoir,8,Lake Sidney Lanier,L. Sidney Lanier,,,,Buford Dam,1958,,6,7
-78.0330655361062,36.5418877919432,Reservoir,8,Lake Gaston,L. Gaston,,,,,1960,,6,7
-79.6267731781959,37.1186942990578,Reservoir,8,Smith Mountain Lake,Smith Mtn. L.,,,,,1963,,6,7
-85.142925229932,31.8519313364179,Reservoir,8,Walter F. George Reservoir,Walter F. George Res.,,,,Walter F. George (Lock and  Dam),1962,,6,7
-69.3159896291844,50.2218718721333,Reservoir,9,Réservoir Outardes Quatre,Rs. Outardes Quatre,,,,,1969,,7,8
-86.2727826210597,33.5159717470932,Reservoir,9,Logan Martin Lake,Logan Martin L.,Coosa River Reservoir,,,Logan Martin Dam,1965,,7,8
-86.5058277331295,32.9294512237834,Reservoir,9,Mitchell Lake,Mitchell L.,,,,,-99,,7,8
-81.3330618832147,34.0658439365752,Reservoir,9,Lake Murray,L. Murray,,,,,1930,,7,8
38.369348243723,58.6183142344371,Reservoir,2,Rybinsk Reservoir,Rybinsk Res.,,,,,1941,,2,3.7
4.56548311970259,10.2542881467038,Reservoir,4,Kainji Reservoir,Kainji Res.,,,,,1968,,4,5
34.0675356175121,47.342843526722,Reservoir,4,Kakhovka Reservoir,Kakhovka Res.,,,,,1956,,4,5
32.7264449852858,49.2875601326174,Reservoir,4,Kremenchuk Reservoir,Kremenchuk Res.,,,,,1959,,4,5
48.6456778113301,54.5722793070123,Reservoir,4,Samara Reservoir,Samara Res.,Kuybyshev Reservoir,,,,1955,,4,5
-42.4592460590571,-10.1420550401861,Reservoir,4,Represa de Sobradinho,Rs. de Sobradinho,Sobradinho Reservoir,,,,1982,,4,5
39.4288070961459,59.6663977090894,Reservoir,5,Ozero Kubenskoye,Oz. Kubenskoye,Lake Kubenskoye,,,Kubenskoye Dam,1917,,4.7,6
27.5853322567855,-17.2347586834236,Reservoir,5,Lake Kariba,L. Kariba,,,,Kariba Dam,1959,admin-0,4.7,6
102.642799028551,18.6030435204122,Reservoir,5,Nam Ngum Reservoir,Nam Ngum Res.,,,,Nam Ngum,1972,,4.7,6
128.691265149854,-16.4321748907991,Reservoir,5,Lake Argyle,L. Argyle,,,,Ord River Dam,1972,,4.7,6
32.5797895587525,22.7969964217206,Reservoir,5,Lake Nasser,L. Nasser,,,,,1970,,4.7,6
72.9559794188945,41.7958459150528,Reservoir,5,Toktogul Suu Saktagychy,Toktogul Suu Saktagychy,Toktogul Reservoir,,,,1978,,4.7,6
-55.1116941665799,4.73113402933224,Reservoir,5,Professor Doctor Ingenieur W. J. Van Blommestein Meer,Van Blommestein Meer,"Brokopondo Reservoir, Brokopondostuwmeer",,,,1964,,4.7,6
-54.3951051864515,-24.7564980419556,Reservoir,5,Represa Itaipu,Rs. Itaipu,,,,Itaipu,1984,admin-0 more,4.7,6
0.065041304184992,7.72776084353265,Reservoir,5,Lake Volta,L. Volta,,,,,1965,,4.7,6
103.109171348756,54.7366816720153,Reservoir,6,Bratsk Reservoir,Bratsk Res.,Bratskoye Vodokhranilishche,,,,1964,,5,6.5
-49.4878864951845,-4.603152442013,Reservoir,6,Represa de Tucuruí,Rs. de Tucuruí,,,,Tucuruí Dam,1984,,5,6.5
-45.2230055689074,-18.6223911787223,Reservoir,6,Represa Tres Marias,Rs. Tres Marias,,,,Tres Marias,1960,,5,6.5
-51.0027237220798,-20.1020124637497,Reservoir,6,Repressa de Jupia,Rs. de Jupia,,,,Ilha Solteira,-99,,5,6.5
68.1572594772331,41.1348512675787,Reservoir,6,Shardara Bgeni,Shardara Bgeni,Shardara Reservoir,,,,1965,,5,6.5
111.309581219729,62.7009974956897,Reservoir,6,Vilyuy Reservoir,Vilyuy Res.,Vilyuyskoye Vodokhranilishche,,,,-99,,5,6.5
91.0344946117048,54.6115769179843,Reservoir,7,Krasnoyarsk Reservoir,Krasnoyarsk Res.,Krasnoyarskoye Reservoir,,,Krasnoyarsk,1967,,5.7,6.7
40.4211528033971,57.744052776856,Reservoir,7,Kostroma Reservoir,Kostroma Res.,,,,,-99,,5.7,6.7
38.1111920740942,57.4089192181166,Reservoir,7,Uglich Reservoir,,,,,Uglich,1940,,5.7,6.7
36.6976762685682,56.679926457275,Reservoir,7,Ivankovo Reservoir,Ivankovo Res.,,_untitled_141,,Ivankovo,1937,,5.7,6.7
72.8547472177895,34.3265033711503,Reservoir,7,Tarbela Dam,Tarbela Dam,,,,,1976,,5.7,6.7
32.0633305793552,-15.688463923601,Reservoir,7,Lago de Cahora Bassa,Lago de Cahora Bassa,Cahora Bassa,,,,1974,,5.7,6.7
34.4685126055342,11.5469882110025,Reservoir,7,Roseires Reservoir,Roseires Res.,,,,,1966,,5.7,6.7
55.2830838881252,57.3210515261678,Reservoir,7,Votkinsk Reservoir,Votkinsk Res.,Votkinskoe Reservoir,,,Votkinsk,1963,,5.7,6.7
56.2757029008713,58.8030277242122,Reservoir,7,Kama Reservoir,Kama Res.,,,,,1954,,5.7,6.7
38.0873882178331,36.0570700745574,Reservoir,7,Buhayrat al-Assad,Buhayrat al-Assad,Lake Assad,,New or modified in version 1.2,Tabqa Dam,1974,,5.7,6.7
39.2856644403151,38.8360146167439,Reservoir,7,Keban Baraji,Keban Baraji,,,New or modified in version 1.2,Keban,1974,,5.7,6.7
46.0125818278909,51.0399097814322,Reservoir,7,Volgograd Reservoir,Volgograd Res.,,,,,1961,,5.7,6.7
43.0738975974963,57.1662159952965,Reservoir,7,Gorky Reservoir,Gorky Res.,,,,,1955,,5.7,6.7
102.391346605533,57.4548400219491,Reservoir,7,Ust-Ilimsk Reservoir,Ust-Ilimsk Res.,Ust-Ilimskoye Reservoir,,,,1977,,5.7,6.7
70.1845805245947,40.3343280238441,Reservoir,7,Obanbori Qayroqum,Obanbori Qayroqum,Qayroqum Reservoir,,,,1957,,5.7,6.7
-2.69612899205457,40.6160344935091,Reservoir,7,Embalse de Entrepeas,Emb. de Entrepeas,,,,,-99,,5.7,6.7
76.4937635226687,31.4078830506398,Reservoir,7,Gobind Sagar Reservoir,Gobind Sagar Res.,,,,Bhakra Dam,1962,,5.7,6.7
83.7960385092148,21.6332278451056,Reservoir,7,Hinakud Dam,Hinakud Dam,,,,,-99,,5.7,6.7
79.2133982319583,16.430783444244,Reservoir,7,Nagarjuna Sagar Dam,Nagarjuna Sagar Dam,,,,,-99,,5.7,6.7
111.565647199061,32.7869789862517,Reservoir,7,Danjiangkou Shuiku,Danjiangkou Sk.,,,,,-99,,5.7,6.7
77.6323854765761,43.8487413376691,Reservoir,7,Kapchagay Reservoir,Kapchagay Res.,Qapshaghay Bgeni Reservoir,,,,1970,,5.7,6.7
25.6771017952155,-27.6952823051746,Reservoir,7,Bloemhof Dam,Bloemhof Dam,Oppermansdrif Dam,,,Bloemhofdam (Oppermansdrift),1970,,5.7,6.7
28.1856733749365,-26.9983752341904,Reservoir,7,Vaal Dam,Vaal Dam,,,,,-99,,5.7,6.7
149.013924977265,-33.9466932730699,Reservoir,7,Wyangala Reservoir,Wyangala Res.,,,,,1971,,5.7,6.7
-5.66070724969969,7.52553268819318,Reservoir,7,Lac de Kossou,L. de Kossou,,,,,1973,,5.7,6.7
127.702376458789,54.3074987746573,Reservoir,7,Zeya Reservoir,Zeya Res.,Zeyskoye,,,Zeya Dam,1978,,5.7,6.7
-5.03670246174087,39.3181830569856,Reservoir,7,Embalse de Garcia  de Sola,Emb. de Garcia  de Sola,,,,,1962,,5.7,6.7
-5.16204261118856,39.2292850905918,Reservoir,7,Embalse de Orellana,Emb. de Orellana,,,,,1989,,5.7,6.7
99.0405020448,14.717142678147,Reservoir,7,Chao Nen Dam,Chao Nen Dam,,,,,1981,,5.7,6.7
118.988722395966,29.6078464132296,Reservoir,7,Xinanjiang Shuiku,Xinanjiang Sk.,,,,,-99,,5.7,6.7
115.643226686256,40.3213760022503,Reservoir,7,Guanting Shuiku,Guanting Sk.,,,,Guanting,1954,,5.7,6.7
-4.8742156201648,39.337022361122,Reservoir,7,Embalse de Cara,Emb. de Cara,,,,Embalse de Cÿara,1953,,5.7,6.7
-52.3357571467686,-21.9472339946745,Reservoir,7,Represa Porto Primavera,Rs. Porto Primavera,,,,,-99,,5.7,6.7
146.099599068923,-36.0109217145807,Reservoir,7,Lake Mulwala,L. Mulwala,,,,,1939,,5.7,6.7
147.064946901442,-36.1007027733559,Reservoir,7,Lake Hume,L. Hume,,,,Hume Dam,1936,,5.7,6.7
92.2990802908955,22.7550495336044,Reservoir,7,Karnaphuli Reservoir,Karnaphuli Res.,,,,Kaptai Dam,1962,,5.7,6.7
-6.98408741402142,6.63920230139972,Reservoir,7,Lac de Buyo,Lac de Buyo,,,,,1980,,5.7,6.7
-62.7772465912427,7.2966645793483,Reservoir,7,Embalse de Guri,Emb. de Guri,,,,,-99,,5.7,6.7
-57.5409678999172,3.95636764672169,Reservoir,7,Kabalebo Dam,Kabalebo Dam,,,,Kabalebo Dam,1982,,5.7,6.7
-56.0567092356901,-32.7010914691122,Reservoir,7,Lago Rincon del Bonete,L. Rincon del Bonete,,,,,1945,,5.7,6.7
-69.0238575378366,-39.4644016540895,Reservoir,7,Embalse Ezequiel Ramos Mexia,Emb. Ezequiel Ramos Mexia,,,,,-99,,5.7,6.7
43.4528463264393,48.5214774917572,Reservoir,7,Tsimlyansk Reservoir,Tsimlyansk Res.,,,,,1952,,5.7,6.7
-50.1981653002251,-18.6637493385843,Reservoir,7,Represa de São Simão,Rs. de São Simão,,Source: Times Atlas,,Barangen de São Simão,1978,,5.7,6.7
-67.0135323130641,9.82731298029927,Reservoir,8,Camatague,Camatague,,,,Embalse de Guarico,1967,,6,7
-67.3753456207478,9.05445996451508,Reservoir,8,Embalse de Gurico,Emb. de Gurico,,,,,-99,,6,7
-48.8576286510302,-18.2743055983891,Reservoir,8,Barragem Itumbiara,Itumbiara,,,,Barragem Itumbiara,1980,,6,7
149.175837711337,-32.7256708737277,Reservoir,8,Burrendong Reservoir,Burrendong Res.,,,,,1967,,6,7
24.8575091364788,-30.1064188705101,Reservoir,8,Vanderkloof Dam,Vanderkloof Dam,,,,,-99,,6,7
25.5884669501557,-30.6242053701348,Reservoir,8,Gariep Dam,Gariep Dam,Hendrik Verwoerd Dam,,,Gariep Dam,1971,,6,7
77.8330938686563,11.8940435168907,Reservoir,8,Stanley Reservoir,Stanley Res.,,,,Mettur Dam,1934,,6,7
75.4932597124209,24.4290983246022,Reservoir,8,Gandhi Sagar Dam,Gandhi Sagar Dam,,,,,1960,,6,7
98.9211059184275,17.2943006111848,Reservoir,8,Bhumphol K. K. Nam,Bhumphol K. K. Nam,,,,Bhumibol Dam,1964,,6,7
100.459375596073,17.9161448297504,Reservoir,8,Siri Kit Dam,Siri Kit Dam,,,,Sirikit,1972,,6,7
-49.873147074797,-19.9567437670102,Reservoir,8,Represa Agua Vermetha,Rs. Agua Vermetha,,,,,1979,,6,7
-45.8786485811545,-21.0302897386594,Reservoir,8,Represa Furnas,Rs. Furnas,,,,,1963,,6,7
-49.7052689945486,-23.3648916309406,Reservoir,8,Represa Itarare,Rs. Itarare,,,,Xavantes,-99,,6,7
-50.9494868753607,-22.8095737051068,Reservoir,8,Represa Iepe,Rs. Iepe,,,,Capivara,1976,,6,7
81.5000799294504,7.18480621103826,Reservoir,9,Senanayake Samudra,Senanayake Samudra,,,,Gal Oya Dam,-99,,7,8
-2.70689810055691,40.3949670340332,Reservoir,9,Embalse de Buenda,Emb. de Buenda,,,,,-99,,7,8
117.366404957097,38.7269527076416,Reservoir,9,Baidagang Shuiku,Baidagang Sk.,,,,,-99,,7,8
87.7631677416998,68.0740259082241,Reservoir,9,Khantayskoye Reservoir,Khantayskoye Res.,,,,,1970,,7,8
24.1800833879428,54.8478041300075,Reservoir,9,Kauno marios,Kauno marios,,,Version 1.4,,-99,,7,8
125.094177287822,40.5617243120533,Reservoir,9,Supung Reservoir,Supung Res.,,,,Shuifeng Dam,1943,,7,8
137.298600313602,-28.4838838017604,Alkaline Lake,1,Lake Eyre North,L. Eyre N.,Kati Thanda,Largest lake in Australia,,,-99,,1.7,3.6
122.772522490751,-23.4791049122677,Alkaline Lake,3,Lake Disappointment,L. Disappointment,,,,,-99,,3,4
128.794079120205,-22.332851001217,Alkaline Lake,3,Lake Mackay,L. Mackay,Wilkinkarra,,,,-99,,3,4
136.022134901906,-31.713647004649,Alkaline Lake,3,Lake Gairdner,L. Gairdner,,,,,-99,,3,4
137.833135019221,-31.0389644252633,Alkaline Lake,3,Lake Torrens,L. Torrens,,,,,-99,,3,4
139.800329749499,-30.6798401901626,Alkaline Lake,3,Lake Frome,L. Frome,,,,,-99,,3,4
119.27332001998,-29.2305384102299,Alkaline Lake,5,Lake Barlee,L. Barlee,,,,,-99,,4.7,6
137.39920245942,-29.3056012626484,Alkaline Lake,5,Lake Eyre South,L. Eyre S.,,,,,-99,,4.7,6
139.859799181452,-25.0860386822795,Alkaline Lake,7,,,,_untitled_1,,,-99,,5.7,6.7
143.240605256989,-33.5244279326995,Alkaline Lake,7,,,,_untitled_0,,,-99,,5.7,6.7
130.870831397729,-24.7484030284595,Alkaline Lake,7,Lake Amadeus,L. Amadeus,,,,,-99,,5.7,6.7
122.997782907648,-26.2611402777891,Alkaline Lake,7,Lake Carnegie,L. Carnegie,,,,,-99,,5.7,6.7
117.461778886946,-29.8459066179986,Alkaline Lake,7,Lake Moore,L. Moore,,,,,-99,,5.7,6.7
122.33033160268,-29.121329319064,Alkaline Lake,7,Lake Carey,L. Carey,,,,,-99,,5.7,6.7
135.117170166658,-31.301095680474,Alkaline Lake,7,Lake Everard,L. Everard,,,,,-99,,5.7,6.7
135.045293918387,-18.2635613077488,Alkaline Lake,8,,,,_untitled_85,,,-99,,6,7
128.891936734671,-23.4748366324243,Alkaline Lake,8,,,,_untitled_84,,,-99,,6,7
129.988667786781,-24.3242243212628,Alkaline Lake,8,Lake Neale,L. Neale,,,,,-99,,6,7
123.383733643217,-26.9171307351021,Alkaline Lake,8,Lake Wells,L. Wells,,,,,-99,,6,7
120.811564626274,-29.4479263181166,Alkaline Lake,8,Lake Ballard,L. Ballard,,,,,-99,,6,7
121.528533837392,-29.755242466842,Alkaline Lake,8,Lake Goongarrie,L. Goongarrie,,,,,-99,,6,7
130.975910956971,-29.4458657692267,Alkaline Lake,8,,,,_untitled_83,,,-99,,6,7
121.83993470756,-31.8402235793157,Alkaline Lake,8,Lake Cowan,L. Cowan,,,,,-99,,6,7
133.48949057803,-17.7875745141769,Alkaline Lake,8,,,,_untitled_82,,,-99,,6,7
-112.576710889735,41.1840100768097,Alkaline Lake,1,Great Salt Lake,Great Salt L.,,,,,-99,,1.7,3.6
-97.6571867298914,24.6483995993153,Alkaline Lake,2,Laguna Madre,Lag. Madre,,,,,-99,admin-0 more,2,3.7
-115.756786494068,33.3055013961941,Alkaline Lake,3,Salton Sea,Salton Sea,,,,,-99,,3,4
-71.6347339029901,18.4838260489238,Alkaline Lake,4,Lago Enriquillo,L. Enriquillo,,,,,-99,,4,5
-120.414890335764,41.9447941633815,Alkaline Lake,5,Goose Lake,Goose L.,,,,,-99,,4.7,6
-119.582002816828,40.0560067416411,Alkaline Lake,5,Pyramid Lake,Pyramid L.,,,,,-99,,4.7,6
-118.772937110383,43.3405216721763,Alkaline Lake,5,Malheur Lake,Malheur L.,,,,,-99,,4.7,6
-119.100076852601,43.2377885918073,Alkaline Lake,6,Harney Lake,Harney L.,,,,,-99,,5,6.5
-72.015632482572,18.5705162843641,Alkaline Lake,7,Etang Saumâtre,Etang Saumâtre,Lac Azuéi,,,,-99,admin-0 more,5.7,6.7
59.7237420954192,45.4728954091181,Alkaline Lake,0,Aral Sea,Aral Sea,,,,,-99,admin-0 more,1,3
-53.2385414940465,-32.8796233122176,Alkaline Lake,1,Lagoa Mirim,Lagoa Mirim,,,,,-99,admin-0 more,1.7,3.6
5.42242735625463,52.6670074941525,Alkaline Lake,2,IJsselmeer,IJsselmeer,"Lake IJssel, Lake Yssel",,,,-99,admin-0 more,2,3.7
34.8469431562232,45.7669651721226,Alkaline Lake,2,Syvash,Syvash,,,,,-99,admin-0 more,2,3.7
77.0358205171577,42.4488927310944,Alkaline Lake,2,Issyk-Kul,Issyk-Kul,Ysyk Köl,,,,-99,,2,3.7
36.0751025447711,3.53056993682573,Alkaline Lake,3,Lake Turkana,L. Turkana,Lake Rudolf,,,,-99,,3,4
20.0237332717316,54.5995079887719,Alkaline Lake,3,Kaliningradskiy Zaliv,Kaliningradskiy Zaliv,Vistula Lagoon,,,,-99,admin-0 more,3,4
19.5886556675379,54.3853580862836,Alkaline Lake,3,Zalew Wislany,Zalew Wislany,Vistula Lagoon,,,,-99,admin-0 more,3,4
92.7686212422066,50.339617522986,Alkaline Lake,3,Uvs Nuur,Uvs Nuur,,,,,-99,,3,4
100.113266006127,36.8787875354454,Alkaline Lake,3,Qinghai Hu,Qinghai Hu,Koko Nor,,,,-99,,3,4
43.5720026213699,32.8102337522951,Alkaline Lake,3,Lake Razazah,L. Razazah,Lake Milh,,,,-99,,3,4
35.4778479489184,31.5353427176878,Alkaline Lake,3,Dead Sea,Dead Sea,Salt Sea,,,,-99,admin-0 more,3,4
45.5119354853278,37.6977085371257,Alkaline Lake,4,Lake Urmia,L. Urmia,,,,,-99,,4,5
57.3736481644598,41.9396427911567,Alkaline Lake,4,Sarygamysh Köli,Sarygamysh Köli,,,,,-99,admin-0 more,4,5
81.7117567125042,46.1165225730915,Alkaline Lake,4,Alakol,Alakol,Alakol Lake,,,,-99,,4,5
-62.570555950463,-30.7281159070122,Alkaline Lake,4,Mar Chiquita,Mar Chiquita,Mar de Ansenuza,,,,-99,,4,5
33.3122277514895,38.82512314404,Alkaline Lake,4,Lake Tuz,L. Tuz,,,,,-99,,4,5
42.8161387268068,38.657335591575,Alkaline Lake,4,Lake Van,L. Van,,,,,-99,,4,5
37.9453567589948,6.31039757139365,Alkaline Lake,5,Lake Abaya,L. Abaya,Abaya Hayk,,,,-99,,4.7,6
35.4497280690985,31.1666516484554,Alkaline Lake,5,Dead Sea,Dead Sea,,,,,-99,admin-0 more,4.7,6
47.0709306207828,30.7880993809641,Alkaline Lake,5,Lake Hammar,L. Hammar,,,,,-99,,4.7,6
93.3736065603961,49.1455294412764,Alkaline Lake,5,Khyargas Nuur,Khyargas Nuur,Khyargas Lake,,,,-99,,4.7,6
42.419241054553,11.6650282259823,Alkaline Lake,5,Lake Assal,L. Assal,,,,,-99,,4.7,6
68.9186846502945,50.4492681603425,Alkaline Lake,6,Tengiz Köli,Tengiz Köli,Lake Tengiz,,,,-99,,5,6.5
64.8389963104131,52.719404308782,Alkaline Lake,6,Qusmuryn Köli,Qusmuryn Köli,,,,,-99,,5,6.5
93.2704132202809,47.8988973628737,Alkaline Lake,7,Har Nuur,Har Nuur,Khar Lake,,,,-99,,5.7,6.7
-67.181413025738,-18.6138546190355,Alkaline Lake,7,Lago Poopó,L. Poopó,,,,,-99,,5.7,6.7
36.8747696268998,4.69360260312297,Alkaline Lake,7,Chew Bahir,Chew Bahir,Lake Istifanos,,,,-99,,5.7,6.7
37.6491920898882,5.83558823433026,Alkaline Lake,7,Lake Chamo,L. Chamo,,,,,-99,,5.7,6.7
41.7808201251368,11.1947815328894,Alkaline Lake,7,Lake Abbe,L. Abbe,,,,,-99,admin-0 more,5.7,6.7
35.1280330397579,-3.57788218721339,Alkaline Lake,7,Lake Eyasi,L. Eyasi,,,,,-99,,5.7,6.7
36.0370483722024,-2.34817604612084,Alkaline Lake,7,Lake Natron,L. Natron,,,,,-99,,5.7,6.7
67.4337750326426,40.7794065840672,Alkaline Lake,7,Aydar Ko‘l,Aydar Ko‘l,Aydar Lake,,,,-99,,5.7,6.7
32.3934066348834,30.3063724869131,Alkaline Lake,8,Great Bitter Lake,Great Bitter L.,,,,,-99,,6,7
93.4431332594703,48.906652952109,Alkaline Lake,9,Airag Lake,Airag L.,,,,,-99,,7,8
68.3876280428756,50.1354760008202,Alkaline Lake,9,Qypshaq Kli,Qypshaq Kli,,,,,-99,,7,8
69.9935708481036,50.49621923862,Alkaline Lake,9,Ozero Shalkar,O. Shalkar,Lake Shalkar,,,,-99,,7,8
175.937636341703,-38.805462003828,Lake,4,Lake Taupo,L. Taupo,,,,,-99,,4,5
170.526193495205,-43.8911186740688,Lake,5,Lake Tekapo,L. Tekapo,,,,,-99,,4.7,6
169.84697882084,-44.2268796748659,Lake,7,Lake Ohau,L. Ohau,,,,,-99,,5.7,6.7
167.952179615027,-45.0166978200471,Lake,5,Lake Te Anau,L. Te Anau,,,,,-99,,4.7,6
168.571199362916,-45.0865032072793,Lake,5,Lake Wakatipu,L. Wakatipu,,,,,-99,,4.7,6
170.173031652163,-44.043960737747,Reservoir,5,Lake Pukaki,L. Pukaki,,natural lake,,Pukaki Lake Control,1976,,4.7,6
167.544578958756,-45.5135631218664,Reservoir,5,Lake Manapouri,L. Manapouri,,natural lake used for hydro-electric power,,,-99,,4.7,6
167.772353543175,-45.185688882886,Reservoir,5,Lake Te Anau,L. Te Anau,,Largest lake in Australasia by fresh water volume. Natural lake.,,,-99,,4.7,6
169.126452025255,-44.5136818810702,Lake,5,Lake Wanaka,L. Wanaka,,,,,-99,,4.7,6
169.287348204143,-44.4472949190075,Reservoir,5,Lake Hawea,L. Hawea,,natural lake,,,-99,,4.7,6
